"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Gatm",0.00187665080239193,3.90193947275512e-05,1264,1558,5.24174701505964,1.6094379124341,0,3.63230910262554,37.8,1195,1334,198.343268803774,187.515985933947,209.327468816641,TRUE,TRUE,TRUE,FALSE,TRUE
"Sox10",0.000362006380144092,5.5540179551799e-07,211,12,3.61091791264422,0,8.60790318057724e-317,3.61091791264422,37,183,240,33.1095171816426,28.7158371764957,37.6601143298304,TRUE,TRUE,TRUE,FALSE,TRUE
"Car14",0.000354867079827089,2.98248148034274e-06,265,144,3.58351893845611,0,1.29192821057117e-309,3.58351893845611,36,234,297,41.5830429058544,36.7186114715847,46.6043914831651,TRUE,TRUE,TRUE,FALSE,TRUE
"Fa2h",0.000711469409423631,5.92845321805211e-06,503,131,4.27666611901606,0.693147180559945,0,3.58351893845611,36,460,547,78.9293229496029,72.1818857988416,85.8336772434052,TRUE,TRUE,TRUE,FALSE,TRUE
"Gjc2",0.000349391125907781,7.97151464795286e-07,274,27,3.58351893845611,0,0,3.58351893845611,36,242,307,42.9952971932231,37.9739486159123,48.1735629135747,TRUE,TRUE,TRUE,FALSE,TRUE
"Nkx6-2",0.000330786107694525,1.68751556909119e-06,266,54,3.52636052461616,0,0,3.52636052461616,34,235,298,41.7399600488954,36.8755286146256,46.7613086262061,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem125",0.000322919484466859,2.21856515973945e-07,231,7,3.49650756146648,0,0,3.49650756146648,33,202,261,36.2478600424618,31.6972628942739,40.9553743336906,TRUE,TRUE,TRUE,FALSE,TRUE
"2810468N07Rik",0.000306356638299712,2.6486042730304e-06,223,107,3.46573590279973,0,2.45467888170133e-267,3.46573590279973,32,194,253,34.9925228981341,30.4419257499463,39.7000371893629,TRUE,TRUE,TRUE,FALSE,TRUE
"Arsg",0.000305714924567723,3.22059097956731e-06,214,112,3.46573590279973,0,2.66971296132973e-252,3.46573590279973,32,186,243,33.5802686107655,29.1865886056186,38.1308657589533,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptgds",0.0164997447812104,0.000510706355246666,10774,30116,7.40913644392013,3.95124371858143,0,3.4578927253387,31.75,10573,10976,1690.6252991233,1659.08495337207,1722.32256201758,TRUE,TRUE,TRUE,FALSE,TRUE
"Prr5l",0.000301671582334294,4.33624584173387e-06,198,139,3.43398720448515,0,4.26356229418156e-219,3.43398720448515,31,171,226,31.0695943221101,26.8328314600042,35.463274327257,TRUE,TRUE,TRUE,FALSE,TRUE
"Trim59",0.000296433627838617,2.10006894990695e-06,197,60,3.43398720448515,0,4.95823561276557e-255,3.43398720448515,31,170,225,30.9126771790691,26.6759143169632,35.306357184216,TRUE,TRUE,TRUE,FALSE,TRUE
