"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Vtn",0.0101735918434025,2.35125605838289e-06,2756,70,6.92559519711047,0,0,6.92559519711047,1018,2654,2859,813.550516291674,783.440881799021,843.955343279353,TRUE,TRUE,TRUE,FALSE,TRUE
"Rgs5",0.0134688614079668,9.42122233840451e-06,3525,233,7.20637729147225,0.693147180559945,0,6.51323011091231,674,3410,3641,1040.55354496667,1006.60640803868,1074.79587438969,TRUE,TRUE,TRUE,FALSE,TRUE
"Acta2",0.00456203897883817,2.0020738609159e-06,1731,61,6.12468339089421,0,0,6.12468339089421,457,1650,1813,510.978208890017,487.067616792911,535.18399348215,TRUE,TRUE,TRUE,FALSE,TRUE
"Igf2",0.00316069466402489,3.40573280361418e-06,1506,293,5.75890177387728,0,0,5.75890177387728,317,1431,1582,444.559897509166,422.420460382215,466.994527131142,TRUE,TRUE,TRUE,FALSE,TRUE
"Myl9",0.00434438365253112,5.29391124951733e-06,1431,225,6.07534603108868,0.693147180559945,0,5.38219885052874,217.5,1357,1505,422.420460382215,400.576215750291,444.26470501414,TRUE,TRUE,TRUE,FALSE,TRUE
"Crip1",0.00408993535634855,1.05346341640281e-05,1393,386,6.01615715969835,0.693147180559945,0,5.32300997913841,205,1320,1466,411.203145571227,389.654093434329,432.752197708125,TRUE,TRUE,TRUE,FALSE,TRUE
"Myh11",0.00196552746004149,6.17335309676423e-07,734,16,5.28826703069454,0,0,5.28826703069454,198,681,788,216.671291349089,201.02608911271,232.611686080493,TRUE,TRUE,TRUE,FALSE,TRUE
"Dcn",0.0019025099339834,1.18070165572631e-06,754,34,5.25227342804663,0,0,5.25227342804663,191,701,808,222.575141249609,206.929939013231,238.515535981013,TRUE,TRUE,TRUE,FALSE,TRUE
"Tagln",0.00188729362278008,9.17570524364816e-07,720,20,5.24702407216049,0,0,5.24702407216049,190,668,773,212.538596418725,197.188586677372,228.183798655103,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptgds",0.0504452965698755,0.000260260764547919,28900,11990,8.526351129201,3.29583686600433,0,5.23051426319667,186.888888888889,28582,29219,8531.06310625159,8437.19189283332,8625.22951216488,TRUE,TRUE,TRUE,FALSE,TRUE
"Tpm2",0.00178222620614108,3.00078757803692e-06,640,181,5.18738580584075,0,0,5.18738580584075,179,591,690,188.923196816644,174.45876456037,203.682821567944,TRUE,TRUE,TRUE,FALSE,TRUE
"Higd1b",0.00136206725456432,4.86617536489304e-07,347,18,4.91998092582813,0,0,4.91998092582813,137,311,384,102.431795774024,91.804865953088,113.353918089986,TRUE,TRUE,TRUE,FALSE,TRUE
"Lmod1",0.00108947065854772,3.22043540041702e-08,398,1,4.70048036579242,0,0,4.70048036579242,110,359,438,117.486613020351,105.974105714336,129.294312821391,TRUE,TRUE,TRUE,FALSE,TRUE
"Mylk",0.00107571907195021,2.04976192138389e-06,384,60,4.69134788222914,0,0,4.69134788222914,109,346,423,113.353918089986,102.136603278998,124.866425396001,TRUE,TRUE,TRUE,FALSE,TRUE
"Rgs4",0.00104021544365145,1.40484240617036e-06,289,51,4.65396035015752,0,0,4.65396035015752,105,256,323,85.3106310625159,75.5692787266577,95.3471758934001,TRUE,TRUE,TRUE,FALSE,TRUE
"Filip1l",0.000998835775394191,1.8329940373774e-06,344,53,4.61512051684126,0,0,4.61512051684126,101,308,381,101.546218288946,90.91928846801,112.468340604908,TRUE,TRUE,TRUE,FALSE,TRUE
"Aebp1",0.000980672943651452,3.56242312726851e-06,540,166,4.59511985013459,0,0,4.59511985013459,99,495,586,159.403947314044,146.120285037873,172.98280208524,TRUE,TRUE,TRUE,FALSE,TRUE
"Mgp",0.00190197568726141,8.45079307398255e-06,526,328,5.25227342804663,0.693147180559945,0,4.55912624748668,95.5,482,571,155.271252383679,142.282782602535,168.55491465985,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnj8",0.000904238014232365,1.87564274461348e-07,211,7,4.51085950651685,0,0,4.51085950651685,91,183,240,62.2856164504874,54.0202265897592,70.8461988062416,TRUE,TRUE,TRUE,FALSE,TRUE
"Art3",0.000890617667427386,7.91114298787551e-07,206,29,4.49980967033027,0,0,4.49980967033027,90,178,235,60.8096539753573,52.5442641146292,69.3702363311115,TRUE,TRUE,TRUE,FALSE,TRUE
"Igfbp7",0.00731629048834024,7.62145779048575e-05,2091,2719,6.59714570188665,2.19722457733622,0,4.39992112455043,81.4444444444444,2002,2181,617.24750709938,590.975375042065,643.81483165172,TRUE,TRUE,TRUE,FALSE,TRUE
"Apod",0.00945931917294606,0.000114449046861457,4023,5769,6.85329909318608,2.484906649788,0,4.36839244339808,78.9166666666666,3900,4147,1187.55940748962,1151.25073060143,1224.16327687285,TRUE,TRUE,TRUE,FALSE,TRUE
"Casq2",0.000694976099460581,2.14656271943779e-06,168,189,4.24849524204936,0,4.24719972431659e-209,4.24849524204936,70,143,194,49.5923391643691,42.2125267887189,57.2673440350453,TRUE,TRUE,TRUE,FALSE,TRUE
"Ndufa4l2",0.000663945077634855,7.50360315082246e-07,173,21,4.20469261939097,0,2.15195377203681e-295,4.20469261939097,67,148,199,51.0683016394991,43.688489263849,58.7433065101753,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc6a20a",0.000636879528630706,1.98876248165882e-07,285,8,4.17438726989564,0,0,4.17438726989564,65,252,319,84.1298610824118,74.3885087465536,94.1664059132961,TRUE,TRUE,TRUE,FALSE,TRUE
"Aspn",0.000629726171576763,1.9584574214225e-07,176,6,4.15888308335967,0,4.47293933346393e-318,4.15888308335967,64,150,202,51.9538791245771,44.278874253901,59.6288839952533,TRUE,TRUE,TRUE,FALSE,TRUE
"Col1a2",0.00186703255966805,1.98647358137694e-05,774,870,5.23644196282995,1.09861228866811,0,4.13782967416184,62.6666666666667,720,829,228.478991150129,212.538596418725,244.714578376559,TRUE,TRUE,TRUE,FALSE,TRUE
"Cox4i2",0.000605997294232365,4.17285770986177e-07,147,20,4.12713438504509,0,3.1358984397964e-249,4.12713438504509,62,124,171,43.3932967688229,36.6038693832248,50.4779166494471,TRUE,TRUE,TRUE,FALSE,TRUE
"Igfbp2",0.00120669983593361,7.25686307359642e-06,607,706,4.80402104473326,0.693147180559945,0,4.11087386417331,61,559,656,179.181844480786,165.012604719538,193.64627673706,TRUE,TRUE,TRUE,FALSE,TRUE
"Nupr1",0.000600674285892116,2.21418565325508e-06,226,100,4.11087386417331,0,0,4.11087386417331,61,197,256,66.7135038758775,58.1529215201233,75.5692787266577,TRUE,TRUE,TRUE,FALSE,TRUE
"Col3a1",0.00059065714406639,3.08833761294308e-07,248,11,4.0943445622221,0,0,4.0943445622221,60,218,279,73.2077387664496,64.3519639156694,82.3587061122558,TRUE,TRUE,TRUE,FALSE,TRUE
"Pdgfrb",0.000567988972240664,1.51232961348367e-06,150,66,4.06044301054642,0,3.86050807817591e-224,4.06044301054642,58,126,174,44.278874253901,37.1942543732768,51.3634941345251,TRUE,TRUE,TRUE,FALSE,TRUE
"Cspg4",0.00055943683659751,3.39035261024017e-06,140,81,4.04305126783455,0,2.72613986838277e-200,4.04305126783455,57,117,164,41.3269493036409,34.5375219180428,48.4115691842651,TRUE,TRUE,TRUE,FALSE,TRUE
"P2ry14",0.000558837583526971,1.10642462661209e-06,130,32,4.04305126783455,0,2.57271441470343e-209,4.04305126783455,57,108,153,38.3750243533808,31.8807894628087,45.164451738979,TRUE,TRUE,TRUE,FALSE,TRUE
"Sod3",0.0011235187733195,1.0691592307128e-05,299,554,4.72738781871234,0.693147180559945,8.39911597930119e-323,4.0342406381524,56.5,266,333,88.2625560127759,78.5212036769177,98.2991008436602,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifitm1",0.000554572930373444,4.98084286045254e-07,185,14,4.02535169073515,0,0,4.02535169073515,56,159,212,54.6106115798112,46.935606709135,62.5808089455134,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptrf",0.00111099906630705,1.26814579284887e-05,389,483,4.71849887129509,0.693147180559945,0,4.02535169073515,56,351,428,114.829880565117,103.612565754128,126.342387871131,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc7a11",0.000531284590207469,2.3006525249054e-06,215,69,3.98898404656427,0,0,3.98898404656427,54,187,244,63.4663864305914,55.2009965698632,72.0269687863456,TRUE,TRUE,TRUE,FALSE,TRUE
"Sncg",0.000485446290871369,1.2002632402116e-06,171,52,3.91202300542815,0,2.65935420189579e-268,3.91202300542815,50,146,197,50.4779166494471,43.0981042737969,58.1529215201233,TRUE,TRUE,TRUE,FALSE,TRUE
"Bgn",0.000482606161037344,7.45731317476253e-07,157,21,3.89182029811063,0,2.08285963780614e-266,3.89182029811063,49,133,182,46.345221719083,39.2606018384589,53.7250340947332,TRUE,TRUE,TRUE,FALSE,TRUE
"Pcolce",0.000483960048008299,1.13700197891729e-06,184,76,3.89182029811063,0,4.15339512565987e-277,3.89182029811063,49,158,211,54.3154190847852,46.640414214109,62.2856164504874,TRUE,TRUE,TRUE,FALSE,TRUE
"Mustn1",0.000473799178589212,6.56212583597189e-07,170,26,3.87120101090789,0,1.92863326813953e-285,3.87120101090789,48,145,196,50.1827241544211,42.8029117787709,57.8577290250973,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc6a13",0.000466104434190871,2.58209746312457e-07,211,11,3.87120101090789,0,0,3.87120101090789,48,183,240,62.2856164504874,54.0202265897592,70.8461988062416,TRUE,TRUE,TRUE,FALSE,TRUE
"Gm13861",0.000447798159917013,4.05546366514789e-08,125,3,3.8286413964891,0,3.75518047176424e-228,3.8286413964891,46,104,147,36.8990618782508,30.7000194827047,43.3932967688229,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbpms",0.00044981557253112,2.88724867356553e-06,144,112,3.8286413964891,0,7.58429311493664e-195,3.8286413964891,46,121,168,42.5077192837449,35.7182918981468,49.5923391643691,TRUE,TRUE,TRUE,FALSE,TRUE
"Myo1b",0.000437891513900415,4.92509794953278e-06,118,180,3.80666248977032,0,3.93306439297683e-136,3.80666248977032,45,97,140,34.8327144130688,28.6336720175226,41.3269493036409,TRUE,TRUE,TRUE,FALSE,TRUE
"Cald1",0.00668584814302904,0.000140096062051973,2081,3215,6.50727771238501,2.70805020110221,0,3.7992275112828,44.6666666666667,1992,2171,614.295582149119,588.023450091805,640.86290670146,TRUE,TRUE,TRUE,FALSE,TRUE
"Abcc9",0.000430503608921162,1.97256266893196e-07,93,5,3.78418963391826,0,3.12161750182396e-166,3.78418963391826,44,75,112,27.4529020374186,22.1394371269505,33.0615594429127,TRUE,TRUE,TRUE,FALSE,TRUE
"Ace2",0.000434474412863071,1.62976762684377e-07,99,3,3.78418963391826,0,5.34426933429141e-180,3.78418963391826,44,80,119,29.2240570075746,23.6153996020805,35.1279069080948,TRUE,TRUE,TRUE,FALSE,TRUE
"Cfh",0.000434601719211618,4.71826978878678e-06,177,188,3.78418963391826,0,2.89236020821225e-223,3.78418963391826,44,151,204,52.2490716196031,44.574066748927,60.2192689853053,TRUE,TRUE,TRUE,FALSE,TRUE
"Cp",0.000858033885394191,9.19457494478338e-06,297,360,4.46590811865458,0.693147180559945,0,3.77276093809464,43.5,264,331,87.6721710227239,77.9308186868657,97.7087158536081,TRUE,TRUE,TRUE,FALSE,TRUE
"Gja4",0.000420672624647303,2.54695728627693e-07,126,14,3.76120011569356,0,8.43500516964219e-217,3.76120011569356,43,104,148,37.1942543732768,30.7000194827047,43.688489263849,TRUE,TRUE,TRUE,FALSE,TRUE
"Ogn",0.000417728730622407,5.10436202023322e-07,203,34,3.76120011569356,0,0,3.76120011569356,43,176,231,59.9240764902793,51.9538791245771,68.1894663510075,TRUE,TRUE,TRUE,FALSE,TRUE
"Perp",0.000408383214315353,4.28590830975365e-06,119,126,3.73766961828337,0,8.09700368166657e-151,3.73766961828337,42,98,141,35.1279069080948,28.9288645125486,41.6221417986669,TRUE,TRUE,TRUE,FALSE,TRUE
"S1pr3",0.000414397147095436,2.98597563518418e-07,111,13,3.73766961828337,0,1.61730435655578e-190,3.73766961828337,42,91,132,32.7663669478867,26.8625170473666,38.9654093434329,TRUE,TRUE,TRUE,FALSE,TRUE
"Bcam",0.000399116479045643,4.18456669237007e-06,115,157,3.71357206670431,0,8.28704156548131e-137,3.71357206670431,41,94,136,33.9471369279907,27.7480945324446,40.1461793235369,TRUE,TRUE,TRUE,FALSE,TRUE
"Spp1",0.000366600708257261,2.40566498185188e-07,153,7,3.63758615972639,0,3.21708942559497e-274,3.63758615972639,38,129,178,45.164451738979,38.0798318583548,52.5442641146292,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpx8",0.00036091779219917,4.21450256251448e-06,117,216,3.61091791264422,0,1.25866844358917e-127,3.61091791264422,37,96,139,34.5375219180428,28.3384795224966,41.0317568086149,TRUE,TRUE,TRUE,FALSE,TRUE
"Col1a1",0.000348817927551867,7.9208486678508e-07,144,29,3.58351893845611,0,2.27135186648183e-236,3.58351893845611,36,121,168,42.5077192837449,35.7182918981468,49.5923391643691,TRUE,TRUE,TRUE,FALSE,TRUE
"S100a11",0.00068798440746888,1.06491245146343e-05,237,472,4.24849524204936,0.693147180559945,1.67566772811989e-250,3.55534806148941,35,207,268,69.9606213211635,61.1048464703833,79.1115886669697,TRUE,TRUE,TRUE,FALSE,TRUE
"Itga1",0.000338469969460581,4.4219213929261e-06,103,185,3.55534806148941,0,1.6075637280032e-113,3.55534806148941,35,84,123,30.4048269876787,24.7961695821845,36.3086768881988,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifitm2",0.000683334627136929,1.08172146306665e-05,222,402,4.23410650459726,0.693147180559945,6.76318458978136e-242,3.54095932403731,34.5,193,252,65.5327338957734,56.9721515400192,74.3885087465536,TRUE,TRUE,TRUE,FALSE,TRUE
"Crispld2",0.000321317651244813,1.54794161402425e-06,133,43,3.49650756146648,0,1.73139932971992e-207,3.49650756146648,33,111,156,39.2606018384589,32.7663669478867,46.050029224057,TRUE,TRUE,TRUE,FALSE,TRUE
"Des",0.00031733195626556,5.9463043787165e-07,104,13,3.49650756146648,0,8.08881633499424e-178,3.49650756146648,33,85,124,30.7000194827047,25.0913620772106,36.6038693832248,TRUE,TRUE,TRUE,FALSE,TRUE
"Atp13a5",0.000312575127759336,4.5914728087111e-07,69,11,3.46573590279973,0,2.35525554554503e-116,3.46573590279973,32,53,86,20.3682821567944,15.6452022363783,25.3865545722366,TRUE,TRUE,TRUE,FALSE,TRUE
"Eva1b",0.000313901731950207,4.87159463684454e-06,86,224,3.46573590279973,0,4.11892982014942e-84,3.46573590279973,32,68,105,25.3865545722366,20.0730896617684,30.9952119777307,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbp4",0.000306995118008299,3.57516944551703e-07,203,10,3.46573590279973,0,0,3.46573590279973,32,176,231,59.9240764902793,51.9538791245771,68.1894663510075,TRUE,TRUE,TRUE,FALSE,TRUE
"Ano1",0.000304884397925311,2.42531664993436e-07,81,9,3.43398720448515,0,7.08119915561765e-140,3.43398720448515,31,64,99,23.9105920971065,18.8923196816644,29.2240570075746,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgdib",0.000296704563651452,2.28974874855201e-06,79,82,3.43398720448515,0,3.53416281686068e-101,3.43398720448515,31,62,97,23.3202071070545,18.3019346916124,28.6336720175226,TRUE,TRUE,TRUE,FALSE,TRUE
"Olfr558",0.000300850168008299,2.70628419182948e-07,100,6,3.43398720448515,0,6.97848756826875e-178,3.43398720448515,31,81,120,29.5192495026006,23.9105920971065,35.4230994031208,TRUE,TRUE,TRUE,FALSE,TRUE
"Pln",0.000301981651327801,9.92622634952506e-08,111,2,3.43398720448515,0,8.66929241087028e-204,3.43398720448515,31,91,132,32.7663669478867,26.8625170473666,38.9654093434329,TRUE,TRUE,TRUE,FALSE,TRUE
"Snhg18",0.000301406153029046,2.06755640339022e-06,92,58,3.43398720448515,0,3.18448087628285e-130,3.43398720448515,31,74,111,27.1577095423926,21.8442446319245,32.7663669478867,TRUE,TRUE,TRUE,FALSE,TRUE
"Tm4sf1",0.000908280590207469,2.13246525424743e-05,246,831,4.52178857704904,1.09861228866811,2.61263744688344e-214,3.42317628838093,30.6666666666667,216,277,72.6173537763976,63.7615789256174,81.7683211222038,TRUE,TRUE,TRUE,FALSE,TRUE
"Nr2f2",0.00059777045473029,8.51008112587845e-06,197,336,4.11087386417331,0.693147180559945,8.38050375264702e-219,3.41772668361337,30.5,170,225,58.1529215201233,50.1827241544211,66.4183113808515,TRUE,TRUE,TRUE,FALSE,TRUE
"Nbl1",0.000899965435062241,2.13459815573403e-05,287,906,4.51085950651685,1.09861228866811,1.13769925683217e-256,3.41224721784874,30.3333333333333,254,321,84.7202460724639,74.9788937366056,94.7567909033481,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpc3",0.000286975073526971,1.14442283187891e-07,74,7,3.40119738166216,0,3.97135150213199e-129,3.40119738166216,30,58,91,21.8442446319245,17.1211647115084,26.8625170473666,TRUE,TRUE,TRUE,FALSE,TRUE
"Rcn3",0.000292632177842324,1.31444390261796e-06,107,59,3.40119738166216,0,9.4722394494499e-155,3.40119738166216,30,87,128,31.5855969677827,25.6817470672626,37.7846393633288,TRUE,TRUE,TRUE,FALSE,TRUE
"Mfge8",0.00148886928095436,3.97858635629392e-05,404,1980,5.01063529409626,1.6094379124341,5.9085235439082e-296,3.40119738166216,30,365,444,119.257767990507,107.745260684492,131.065467791547,TRUE,TRUE,TRUE,FALSE,TRUE
"Cnn2",0.000583250022572614,9.72797878311066e-06,200,413,4.07753744390572,0.693147180559945,3.09242913045712e-209,3.38439026334577,29.5,173,228,59.0384990052013,51.0683016394991,67.3038888659295,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifitm3",0.00115663682568465,2.76002069507298e-05,358,1125,4.76217393479776,1.38629436111989,3.0928509429662e-320,3.37587957367787,29.25,321,396,105.67891321931,94.7567909033481,116.896228030299,TRUE,TRUE,TRUE,FALSE,TRUE
"Emp3",0.000282106385269709,9.7457884083713e-07,135,33,3.36729582998647,0,1.82710178026633e-217,3.36729582998647,29,113,158,39.8509868285109,33.3567519379387,46.640414214109,TRUE,TRUE,TRUE,FALSE,TRUE
"Tns2",0.000278268664273859,4.89525145080701e-06,86,174,3.36729582998647,0,1.25357306501083e-91,3.36729582998647,29,68,105,25.3865545722366,20.0730896617684,30.9952119777307,TRUE,TRUE,TRUE,FALSE,TRUE
"Nexn",0.000543585269211618,1.33617643639663e-05,198,1312,4.00733318523247,0.693147180559945,2.99925728561804e-124,3.31418600467253,27.5,171,226,58.4481140151493,50.4779166494471,66.7135038758775,TRUE,TRUE,TRUE,FALSE,TRUE
"Adap2",0.000261930744771784,8.52790319329678e-07,78,24,3.29583686600433,0,4.35807133288251e-123,3.29583686600433,27,61,96,23.0250146120285,18.0067421965864,28.3384795224966,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd248",0.00025874794526971,1.1743190169125e-07,80,4,3.29583686600433,0,1.51248626253707e-143,3.29583686600433,27,63,98,23.6153996020805,18.5971271866384,28.9288645125486,TRUE,TRUE,TRUE,FALSE,TRUE
"Col4a1",0.00053243133846473,6.81247974886092e-06,158,251,3.98898404656427,0.693147180559945,1.46497288019538e-179,3.29583686600433,27,134,183,46.640414214109,39.5557943334849,54.0202265897592,TRUE,TRUE,TRUE,FALSE,TRUE
"Foxc1",0.000260387536307054,2.9610997200556e-06,99,100,3.29583686600433,0,3.75030616695629e-127,3.29583686600433,27,80,119,29.2240570075746,23.6153996020805,35.1279069080948,TRUE,TRUE,TRUE,FALSE,TRUE
"Naalad2",0.000264524605311203,1.1084328253147e-06,66,27,3.29583686600433,0,1.37540200209978e-100,3.29583686600433,27,51,82,19.4827046717164,15.0548172463263,24.2057845921325,TRUE,TRUE,TRUE,FALSE,TRUE
"Pcdh18",0.000255441321950208,8.70991229593019e-07,66,30,3.29583686600433,0,4.64712010774472e-99,3.29583686600433,27,51,82,19.4827046717164,15.0548172463263,24.2057845921325,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc22a6",0.000258412905394191,1.04341439493397e-07,140,2,3.29583686600433,0,1.24425907908083e-257,3.29583686600433,27,117,164,41.3269493036409,34.5375219180428,48.4115691842651,TRUE,TRUE,TRUE,FALSE,TRUE
"Tagln2",0.000524864490124481,9.405938247355e-06,155,335,3.97029191355212,0.693147180559945,3.57644121331711e-160,3.27714473299218,26.5,131,180,45.754836729031,38.6702168484068,53.1346491046812,TRUE,TRUE,TRUE,FALSE,TRUE
"Hspb1",0.000511531038713693,1.36840945418951e-05,174,531,3.95124371858143,0.693147180559945,1.66056508841029e-158,3.25809653802148,26,149,200,51.3634941345251,43.983681758875,59.0384990052013,TRUE,TRUE,TRUE,FALSE,TRUE
"Pth1r",0.000250909790373444,3.13912582836512e-06,60,119,3.25809653802148,0,7.39833353431635e-65,3.25809653802148,26,45,76,17.7115497015604,13.2836622761703,22.4346296219765,TRUE,TRUE,TRUE,FALSE,TRUE
"Smtn",0.0002534730106639,2.74077702486678e-06,79,96,3.25809653802148,0,2.07417691249359e-97,3.25809653802148,26,62,97,23.3202071070545,18.3019346916124,28.6336720175226,TRUE,TRUE,TRUE,FALSE,TRUE
"Enpep",0.000242173979460581,1.49141603984864e-07,57,4,3.2188758248682,0,2.97179249652835e-101,3.2188758248682,25,43,72,16.8259722164824,12.6932772861183,21.2538596418725,TRUE,TRUE,TRUE,FALSE,TRUE
"Tgfb1i1",0.0002408042593361,4.04781659433161e-06,69,110,3.2188758248682,0,2.40495374255747e-79,3.2188758248682,25,53,86,20.3682821567944,15.6452022363783,25.3865545722366,TRUE,TRUE,TRUE,FALSE,TRUE
"Itgb1",0.00121804029307054,4.13801148770562e-05,388,1376,4.81218435537242,1.6094379124341,0,3.20274644293832,24.6,350,427,114.534688070091,103.317373259102,126.047195376105,TRUE,TRUE,TRUE,FALSE,TRUE
"Fmod",0.000230683995062241,2.29173463356244e-06,137,120,3.17805383034795,0,6.33164793587842e-181,3.17805383034795,24,115,160,40.4413718185629,33.9471369279907,47.230799204161,TRUE,TRUE,TRUE,FALSE,TRUE
"Serping1",0.000470159950414938,5.6024642630319e-06,185,139,3.87120101090789,0.693147180559945,1.51845822882386e-251,3.17805383034795,24,159,212,54.6106115798112,46.935606709135,62.5808089455134,TRUE,TRUE,TRUE,FALSE,TRUE
"Vstm4",0.000230891485186722,3.76607269789173e-06,76,145,3.17805383034795,0,1.0895857603663e-82,3.17805383034795,24,59,94,22.4346296219765,17.4163572065344,27.7480945324446,TRUE,TRUE,TRUE,FALSE,TRUE
"Cdkn1c",0.000447620611410788,7.95399909811568e-06,172,403,3.8286413964891,0.693147180559945,9.88668901244027e-173,3.13549421592915,23,147,198,50.7731091444731,43.3932967688229,58.4481140151493,TRUE,TRUE,TRUE,FALSE,TRUE
"Ddit4l",0.000215762662863071,5.41190878253147e-07,49,18,3.13549421592915,0,3.57367858874335e-76,3.13549421592915,23,36,63,14.4644322562743,10.6269298209362,18.5971271866384,TRUE,TRUE,TRUE,FALSE,TRUE
"Heyl",0.000215033398506224,1.98999824696888e-07,63,6,3.13549421592915,0,4.37746929127832e-110,3.13549421592915,23,48,79,18.5971271866384,14.1692397612483,23.3202071070545,TRUE,TRUE,TRUE,FALSE,TRUE
"Prelp",0.000215590010539419,3.02906245829794e-06,79,118,3.13549421592915,0,2.89676726589153e-92,3.13549421592915,23,62,97,23.3202071070545,18.3019346916124,28.6336720175226,TRUE,TRUE,TRUE,FALSE,TRUE
"Efemp1",0.000212491203319502,4.54185953324581e-06,105,139,3.09104245335832,0,4.3319234298466e-126,3.09104245335832,22,85,126,30.9952119777307,25.0913620772106,37.1942543732768,TRUE,TRUE,TRUE,FALSE,TRUE
"Egflam",0.000209673662821577,9.43086043130744e-07,49,38,3.09104245335832,0,1.92968285793318e-67,3.09104245335832,22,36,63,14.4644322562743,10.6269298209362,18.5971271866384,TRUE,TRUE,TRUE,FALSE,TRUE
"Gjb2",0.000208302848174274,9.15141589698046e-07,101,30,3.09104245335832,0,1.36765630595129e-159,3.09104245335832,22,82,121,29.8144419976267,24.2057845921325,35.7182918981468,TRUE,TRUE,TRUE,FALSE,TRUE
"Lama2",0.00020614634746888,4.03099702409452e-06,59,175,3.09104245335832,0,1.52952076563087e-55,3.09104245335832,22,44,75,17.4163572065344,12.9884697811443,22.1394371269505,TRUE,TRUE,TRUE,FALSE,TRUE
"Colec12",0.000429628466887967,6.3637976402811e-06,146,294,3.78418963391826,0.693147180559945,1.63153691186648e-154,3.09104245335832,22,123,170,43.0981042737969,36.3086768881988,50.1827241544211,TRUE,TRUE,TRUE,FALSE,TRUE
"Phldb2",0.000426412407261411,7.4341807070044e-06,157,218,3.78418963391826,0.693147180559945,2.96416394634753e-185,3.09104245335832,22,133,182,46.345221719083,39.2606018384589,53.7250340947332,TRUE,TRUE,TRUE,FALSE,TRUE
"Rarres2",0.000646104111244814,1.57871294197621e-05,177,817,4.18965474202643,1.09861228866811,1.08963804176186e-134,3.09104245335832,22,151,204,52.2490716196031,44.574066748927,60.2192689853053,TRUE,TRUE,TRUE,FALSE,TRUE
"Wls",0.000424373824356846,1.30416218104101e-05,151,665,3.76120011569356,0.693147180559945,8.82836290926988e-118,3.06805293513362,21.5,127,176,44.574066748927,37.4894468683028,51.9538791245771,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap29",0.00041274375219917,1.0423979571743e-05,153,377,3.73766961828337,0.693147180559945,3.53338143336093e-151,3.04452243772342,21,129,178,45.164451738979,38.0798318583548,52.5442641146292,TRUE,TRUE,TRUE,FALSE,TRUE
"Col4a2",0.000408237648879668,8.08003854421191e-06,124,283,3.73766961828337,0.693147180559945,3.46720727211607e-126,3.04452243772342,21,103,146,36.6038693832248,30.4048269876787,43.0981042737969,TRUE,TRUE,TRUE,FALSE,TRUE
"Hrct1",0.000203772901369295,1.18895582322959e-06,52,43,3.04452243772342,0,1.48044158361398e-70,3.04452243772342,21,38,67,15.3500097413523,11.2173148109882,19.7778971667424,TRUE,TRUE,TRUE,FALSE,TRUE
"Il34",0.000201598033319502,1.4434546675419e-06,72,44,3.04452243772342,0,7.67905612041953e-103,3.04452243772342,21,56,89,21.2538596418725,16.5307797214564,26.2721320573146,TRUE,TRUE,TRUE,FALSE,TRUE
"Lgals1",0.000832257036721992,2.98535990598888e-05,342,816,4.43081679884331,1.38629436111989,0,3.04452243772342,21,306,379,100.955833298894,90.328903477958,111.877955614856,TRUE,TRUE,TRUE,FALSE,TRUE
"Gng11",0.00144129655925311,6.31635581093907e-05,404,2621,4.97673374242057,1.94591014905531,1.68195455175153e-254,3.03082359336526,20.7142857142857,365,444,119.257767990507,107.745260684492,131.065467791547,TRUE,TRUE,TRUE,FALSE,TRUE
"Nid1",0.000404826997966805,6.48914353502201e-06,119,320,3.71357206670431,0.693147180559945,2.37705428621872e-114,3.02042488614436,20.5,98,141,35.1279069080948,28.9288645125486,41.6221417986669,TRUE,TRUE,TRUE,FALSE,TRUE
"Pcp4l1",0.000994993594024897,4.40174869292995e-05,324,1976,4.60517018598809,1.6094379124341,7.67953591495897e-212,2.99573227355399,20,289,360,95.6423683884261,85.3106310625159,106.269298209362,TRUE,TRUE,TRUE,FALSE,TRUE
"Gjc1",0.000391628743112033,8.82923070623214e-06,102,286,3.68887945411394,0.693147180559945,9.04084105910403e-97,2.99573227355399,20,83,122,30.1096344926527,24.5009770871585,36.0134843931728,TRUE,TRUE,TRUE,FALSE,TRUE
