"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Pvrl1",0.000248466106502909,1.52205481853855e-05,491,483,3.25809653802148,1.09861228866811,7.63632654270229e-277,2.15948424935337,8.66666666666667,448,535,26.3329373560336,24.026794165994,28.6927117830509,TRUE,TRUE,TRUE,FALSE,TRUE
"Arl4a",0.000325193540471881,2.91659402642729e-05,627,1030,3.52636052461616,1.38629436111989,4.03917831022962e-264,2.14006616349627,8.5,578,677,33.6267855849961,30.9988549730905,36.3083474338794,TRUE,TRUE,TRUE,FALSE,TRUE
"Pam",0.000157436006477052,9.51096986857515e-06,303,383,2.83321334405622,0.693147180559945,5.7077287695972e-151,2.14006616349627,8.5,269,338,16.2502648042326,14.426802746992,18.1273580984509,TRUE,TRUE,TRUE,FALSE,TRUE
"Pcp4",0.00158406709982547,0.000175009937386426,3593,9611,5.06890420222023,2.94443897916644,0,2.12446522305379,8.36842105263158,3476,3711,192.697034460751,186.422179734365,199.025520424116,TRUE,TRUE,TRUE,FALSE,TRUE
"Dner",0.000567665788351649,6.11512149668185e-05,1140,4453,4.06044301054642,1.94591014905531,9.4697615976177e-206,2.11453286149111,8.28571428571428,1074,1207,61.1396101545384,57.5999485140125,64.732903032042,TRUE,TRUE,TRUE,FALSE,TRUE
"Nos1",0.000645163312346477,6.61919297706164e-05,1255,1336,4.18965474202643,2.07944154167984,0,2.11021320034659,8.25,1186,1325,67.3072024069699,63.606647055511,71.0613889954065,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap32",0.00015215803010989,6.61572317920462e-06,313,362,2.77258872223978,0.693147180559945,1.53547424679241e-163,2.07944154167984,8,279,348,16.7865771740092,14.9631151167686,18.6636704682275,TRUE,TRUE,TRUE,FALSE,TRUE
"B3gat1",7.3028536826115e-05,3.60639530046357e-06,142,129,2.07944154167984,0,2.13549102834425e-84,2.07944154167984,8,119,166,7.61563565082847,6.38211720034217,8.90278533829244,TRUE,TRUE,TRUE,FALSE,TRUE
"Csrnp3",0.000145152170051713,1.2444228298593e-05,304,334,2.77258872223978,0.693147180559945,3.82345694050787e-163,2.07944154167984,8,270,339,16.3038960412102,14.4804339839696,18.1809893354285,TRUE,TRUE,TRUE,FALSE,TRUE
"Grin2d",6.69521907239819e-05,7.85064962955433e-07,128,26,2.07944154167984,0,4.97988622061842e-116,2.07944154167984,8,106,151,6.86479833314116,5.68491111963252,8.09831678362746,TRUE,TRUE,TRUE,FALSE,TRUE
"Grm8",6.8350565416936e-05,1.10295054631587e-06,148,63,2.07944154167984,0,2.16405026163945e-114,2.07944154167984,8,125,172,7.93742307269446,6.70390462220816,9.22457276015843,TRUE,TRUE,TRUE,FALSE,TRUE
"Iqsec3",7.41533206658048e-05,1.84563720209824e-06,149,86,2.07944154167984,0,3.57038751704152e-105,2.07944154167984,8,126,173,7.99105430967213,6.75753585918582,9.27820399713609,TRUE,TRUE,TRUE,FALSE,TRUE
"Pax2",6.64425551842275e-05,1.56187639618575e-06,126,127,2.07944154167984,0,1.2508060397097e-71,2.07944154167984,8,104,148,6.75753585918582,5.57764864567719,7.93742307269446,TRUE,TRUE,TRUE,FALSE,TRUE
"Plekhd1",7.27593174402068e-05,3.62565168998048e-06,146,270,2.07944154167984,0,4.3591502187019e-58,2.07944154167984,8,123,170,7.83016059873913,6.59664214825283,9.1173102862031,TRUE,TRUE,TRUE,FALSE,TRUE
"Abat",0.000365801735216549,3.56501539626301e-05,743,1334,3.63758615972639,1.6094379124341,7.57283747505581e-294,2.02814824729229,7.6,690,797,39.8480090744053,37.005553514589,42.7440958711992,TRUE,TRUE,TRUE,FALSE,TRUE
"Anks1b",0.000897881446102132,0.000105830206395901,1708,3445,4.51085950651685,2.484906649788,0,2.02595285672885,7.58333333333333,1628,1789,91.6021527578523,87.3116537996391,95.9462829530432,TRUE,TRUE,TRUE,FALSE,TRUE
