"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Mrln",5.81548880910411e-05,5.74615701372712e-06,982,39,1.94591014905531,0.693147180559945,8.08351473021664e-118,1.25276296849537,3.5,921,1044,5.90053985132683,5.53400937176375,6.27307902727618,TRUE,TRUE,TRUE,FALSE,TRUE
"Necab3",5.71121308443111e-05,5.70384881613977e-06,995,36,1.94591014905531,0.693147180559945,1.54501524474918e-122,1.25276296849537,3.5,934,1057,5.97865290434846,5.61212242478539,6.35119208029782,TRUE,TRUE,TRUE,FALSE,TRUE
"Nhlh2",6.14514022272749e-05,6.90448517990848e-06,1035,55,1.94591014905531,0.693147180559945,5.10399868485221e-112,1.25276296849537,3.5,972,1099,6.21900075979966,5.84045288746403,6.60355732852157,TRUE,TRUE,TRUE,FALSE,TRUE
"Plekha5",5.97481035286671e-05,1.32223936980033e-05,1050,88,1.94591014905531,0.693147180559945,7.82989692027597e-91,1.25276296849537,3.5,987,1114,6.30913120559386,5.93058333325822,6.69368777431577,TRUE,TRUE,TRUE,FALSE,TRUE
"Pxylp1",5.5068215520135e-05,6.46197856073211e-06,968,40,1.94591014905531,0.693147180559945,1.47251918264243e-114,1.25276296849537,3.5,908,1029,5.81641810191891,5.45589631874212,6.18294858148198,TRUE,TRUE,TRUE,FALSE,TRUE
"Ramp3",5.95300861291079e-05,9.33211367824459e-06,1033,89,1.94591014905531,0.693147180559945,1.01248476285103e-87,1.25276296849537,3.5,970,1096,6.2069833670271,5.82843549469147,6.58553123936273,TRUE,TRUE,TRUE,FALSE,TRUE
"Rnf122",5.61505551488443e-05,1.37860967722546e-05,971,123,1.94591014905531,0.693147180559945,1.30732957040616e-61,1.25276296849537,3.5,910,1033,5.83444419107775,5.46791371151468,6.2069833670271,TRUE,TRUE,TRUE,FALSE,TRUE
"Sergef",5.72379731151844e-05,1.10535628410982e-05,964,88,1.94591014905531,0.693147180559945,3.93507701245961e-79,1.25276296849537,3.5,904,1025,5.79238331637379,5.431861533197,6.15891379593686,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc35f3",5.60017209211945e-05,1.14068166046173e-05,977,73,1.94591014905531,0.693147180559945,2.49670131023046e-90,1.25276296849537,3.5,916,1039,5.87049636939543,5.50396588983235,6.24303554534478,TRUE,TRUE,TRUE,FALSE,TRUE
"Spag1",5.73104209019736e-05,7.18036797171381e-06,978,53,1.94591014905531,0.693147180559945,5.45795648438254e-105,1.25276296849537,3.5,917,1040,5.87650506578171,5.50997458621863,6.24904424173106,TRUE,TRUE,TRUE,FALSE,TRUE
"St8sia3",0.000200842158891754,5.49576090948419e-05,3463,428,3.04452243772342,1.79175946922805,1.96559753456614e-220,1.25276296849537,3.5,3348,3579,20.8081155856872,20.117115501265,21.5051243664956,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem150c",5.95040323032207e-05,9.59995137624792e-06,1055,97,1.94591014905531,0.693147180559945,5.4067031462048e-86,1.25276296849537,3.5,992,1119,6.33917468752526,5.96062681518962,6.72373125624717,TRUE,TRUE,TRUE,FALSE,TRUE
"Tulp4",0.000270042255178847,7.08169106324875e-05,4670,585,3.3322045101752,2.07944154167984,5.41561752865021e-293,1.25276296849537,3.5,4537,4804,28.060612123927,27.2614555045517,28.8657774396885,TRUE,TRUE,TRUE,FALSE,TRUE
"Ubtd2",6.15880775852047e-05,9.03520185066556e-06,1071,75,1.94591014905531,0.693147180559945,2.31003881636937e-102,1.25276296849537,3.5,1007,1136,6.43531382970573,6.05075726098382,6.82587909481392,TRUE,TRUE,TRUE,FALSE,TRUE
"6430573F11Rik",0.000131719272993765,3.21392184937604e-05,2218,249,2.63905732961526,1.38629436111989,3.20520052592369e-154,1.25276296849537,3.5,2126,2311,13.3272885847687,12.774488517231,13.8860973486928,TRUE,TRUE,TRUE,FALSE,TRUE
"Dpysl4",0.000126893397733815,2.95801023490016e-05,2161,200,2.63905732961526,1.38629436111989,1.24975893825719e-173,1.25276296849537,3.5,2070,2253,12.9847928907508,12.4380015195993,13.5375929582885,TRUE,TRUE,TRUE,FALSE,TRUE
"E330009J07Rik",0.000130469456275374,2.64269505322379e-05,2250,189,2.63905732961526,1.38629436111989,2.18906317386475e-192,1.25276296849537,3.5,2158,2343,13.5195668691297,12.9667668015919,14.0783756330537,TRUE,TRUE,TRUE,FALSE,TRUE
"Gng2",0.000127310053569922,2.93477575072795e-05,2204,261,2.63905732961526,1.38629436111989,2.03070613369522e-146,1.25276296849537,3.5,2112,2296,13.2431668353608,12.6903667678231,13.7959669028986,TRUE,TRUE,TRUE,FALSE,TRUE
"Ndst3",0.000132070517464723,2.97793611372712e-05,2284,212,2.63905732961526,1.38629436111989,6.31144159570918e-183,1.25276296849537,3.5,2191,2378,13.7238625462632,13.1650537823392,14.2886800065735,TRUE,TRUE,TRUE,FALSE,TRUE
